areaCode,areaName,areaType,date,hospitalCases
E40000009,North East and Yorkshire,nhsRegion,2021-01-03,2710
E40000009,North East and Yorkshire,nhsRegion,2021-01-02,2624
E40000009,North East and Yorkshire,nhsRegion,2021-01-01,2532
E40000009,North East and Yorkshire,nhsRegion,2020-12-31,2562
E40000009,North East and Yorkshire,nhsRegion,2020-12-30,2573
E40000009,North East and Yorkshire,nhsRegion,2020-12-29,2528
E40000009,North East and Yorkshire,nhsRegion,2020-12-28,2437
E40000009,North East and Yorkshire,nhsRegion,2020-12-27,2328
E40000009,North East and Yorkshire,nhsRegion,2020-12-26,2257
E40000009,North East and Yorkshire,nhsRegion,2020-12-25,2233
E40000009,North East and Yorkshire,nhsRegion,2020-12-24,2359
E40000009,North East and Yorkshire,nhsRegion,2020-12-23,2457
E40000009,North East and Yorkshire,nhsRegion,2020-12-22,2496
E40000009,North East and Yorkshire,nhsRegion,2020-12-21,2530
E40000009,North East and Yorkshire,nhsRegion,2020-12-20,2464
E40000009,North East and Yorkshire,nhsRegion,2020-12-19,2413
E40000009,North East and Yorkshire,nhsRegion,2020-12-18,2396
E40000009,North East and Yorkshire,nhsRegion,2020-12-17,2494
E40000009,North East and Yorkshire,nhsRegion,2020-12-16,2505
E40000009,North East and Yorkshire,nhsRegion,2020-12-15,2482
E40000009,North East and Yorkshire,nhsRegion,2020-12-14,2483
E40000009,North East and Yorkshire,nhsRegion,2020-12-13,2353
E40000009,North East and Yorkshire,nhsRegion,2020-12-12,2309
E40000009,North East and Yorkshire,nhsRegion,2020-12-11,2386
E40000009,North East and Yorkshire,nhsRegion,2020-12-10,2442
E40000009,North East and Yorkshire,nhsRegion,2020-12-09,2526
E40000009,North East and Yorkshire,nhsRegion,2020-12-08,2566
E40000009,North East and Yorkshire,nhsRegion,2020-12-07,2617
E40000009,North East and Yorkshire,nhsRegion,2020-12-06,2545
E40000009,North East and Yorkshire,nhsRegion,2020-12-05,2498
E40000009,North East and Yorkshire,nhsRegion,2020-12-04,2590
E40000009,North East and Yorkshire,nhsRegion,2020-12-03,2551
E40000009,North East and Yorkshire,nhsRegion,2020-12-02,2732
E40000009,North East and Yorkshire,nhsRegion,2020-12-01,2814
E40000009,North East and Yorkshire,nhsRegion,2020-11-30,2876
E40000009,North East and Yorkshire,nhsRegion,2020-11-29,2862
E40000009,North East and Yorkshire,nhsRegion,2020-11-28,2859
E40000009,North East and Yorkshire,nhsRegion,2020-11-27,2932
E40000009,North East and Yorkshire,nhsRegion,2020-11-26,3030
E40000009,North East and Yorkshire,nhsRegion,2020-11-25,3137
E40000009,North East and Yorkshire,nhsRegion,2020-11-24,3245
E40000009,North East and Yorkshire,nhsRegion,2020-11-23,3437
E40000009,North East and Yorkshire,nhsRegion,2020-11-22,3353
E40000009,North East and Yorkshire,nhsRegion,2020-11-21,3270
E40000009,North East and Yorkshire,nhsRegion,2020-11-20,3297
E40000009,North East and Yorkshire,nhsRegion,2020-11-19,3342
E40000009,North East and Yorkshire,nhsRegion,2020-11-18,3417
E40000009,North East and Yorkshire,nhsRegion,2020-11-17,3472
E40000009,North East and Yorkshire,nhsRegion,2020-11-16,3473
E40000009,North East and Yorkshire,nhsRegion,2020-11-15,3327
E40000009,North East and Yorkshire,nhsRegion,2020-11-14,3109
E40000009,North East and Yorkshire,nhsRegion,2020-11-13,3268
E40000009,North East and Yorkshire,nhsRegion,2020-11-12,3228
E40000009,North East and Yorkshire,nhsRegion,2020-11-11,3141
E40000009,North East and Yorkshire,nhsRegion,2020-11-10,2946
E40000009,North East and Yorkshire,nhsRegion,2020-11-09,3057
E40000009,North East and Yorkshire,nhsRegion,2020-11-08,2934
E40000009,North East and Yorkshire,nhsRegion,2020-11-07,3012
E40000009,North East and Yorkshire,nhsRegion,2020-11-06,2798
E40000009,North East and Yorkshire,nhsRegion,2020-11-05,2802
E40000009,North East and Yorkshire,nhsRegion,2020-11-04,2732
E40000009,North East and Yorkshire,nhsRegion,2020-11-03,2721
E40000009,North East and Yorkshire,nhsRegion,2020-11-02,2624
E40000009,North East and Yorkshire,nhsRegion,2020-11-01,2209
E40000009,North East and Yorkshire,nhsRegion,2020-10-31,2482
E40000009,North East and Yorkshire,nhsRegion,2020-10-30,2299
E40000009,North East and Yorkshire,nhsRegion,2020-10-29,2216
E40000009,North East and Yorkshire,nhsRegion,2020-10-28,2204
E40000009,North East and Yorkshire,nhsRegion,2020-10-27,2116
E40000009,North East and Yorkshire,nhsRegion,2020-10-26,2004
E40000009,North East and Yorkshire,nhsRegion,2020-10-25,1851
E40000009,North East and Yorkshire,nhsRegion,2020-10-24,1730
E40000009,North East and Yorkshire,nhsRegion,2020-10-23,1638
E40000009,North East and Yorkshire,nhsRegion,2020-10-22,1574
E40000009,North East and Yorkshire,nhsRegion,2020-10-21,1496
E40000009,North East and Yorkshire,nhsRegion,2020-10-20,1436
E40000009,North East and Yorkshire,nhsRegion,2020-10-19,1362
E40000009,North East and Yorkshire,nhsRegion,2020-10-18,1269
E40000009,North East and Yorkshire,nhsRegion,2020-10-17,1200
E40000009,North East and Yorkshire,nhsRegion,2020-10-16,1169
E40000009,North East and Yorkshire,nhsRegion,2020-10-15,1147
E40000009,North East and Yorkshire,nhsRegion,2020-10-14,1092
E40000009,North East and Yorkshire,nhsRegion,2020-10-13,1054
E40000009,North East and Yorkshire,nhsRegion,2020-10-12,1025
E40000009,North East and Yorkshire,nhsRegion,2020-10-11,940
E40000009,North East and Yorkshire,nhsRegion,2020-10-10,874
E40000009,North East and Yorkshire,nhsRegion,2020-10-09,804
E40000009,North East and Yorkshire,nhsRegion,2020-10-08,836
E40000009,North East and Yorkshire,nhsRegion,2020-10-07,790
E40000009,North East and Yorkshire,nhsRegion,2020-10-06,741
E40000009,North East and Yorkshire,nhsRegion,2020-10-05,673
E40000009,North East and Yorkshire,nhsRegion,2020-10-04,586
E40000009,North East and Yorkshire,nhsRegion,2020-10-03,584
E40000009,North East and Yorkshire,nhsRegion,2020-10-02,544
E40000009,North East and Yorkshire,nhsRegion,2020-10-01,502
E40000009,North East and Yorkshire,nhsRegion,2020-09-30,474
E40000009,North East and Yorkshire,nhsRegion,2020-09-29,429
E40000009,North East and Yorkshire,nhsRegion,2020-09-28,444
E40000009,North East and Yorkshire,nhsRegion,2020-09-27,420
E40000009,North East and Yorkshire,nhsRegion,2020-09-26,393
E40000009,North East and Yorkshire,nhsRegion,2020-09-25,379
E40000009,North East and Yorkshire,nhsRegion,2020-09-24,337
E40000009,North East and Yorkshire,nhsRegion,2020-09-23,313
E40000009,North East and Yorkshire,nhsRegion,2020-09-22,303
E40000009,North East and Yorkshire,nhsRegion,2020-09-21,285
E40000009,North East and Yorkshire,nhsRegion,2020-09-20,254
E40000009,North East and Yorkshire,nhsRegion,2020-09-19,226
E40000009,North East and Yorkshire,nhsRegion,2020-09-18,214
E40000009,North East and Yorkshire,nhsRegion,2020-09-17,208
E40000009,North East and Yorkshire,nhsRegion,2020-09-16,188
E40000009,North East and Yorkshire,nhsRegion,2020-09-15,155
E40000009,North East and Yorkshire,nhsRegion,2020-09-14,155
E40000009,North East and Yorkshire,nhsRegion,2020-09-13,143
E40000009,North East and Yorkshire,nhsRegion,2020-09-12,130
E40000009,North East and Yorkshire,nhsRegion,2020-09-11,117
E40000009,North East and Yorkshire,nhsRegion,2020-09-10,95
E40000009,North East and Yorkshire,nhsRegion,2020-09-09,92
E40000009,North East and Yorkshire,nhsRegion,2020-09-08,84
E40000009,North East and Yorkshire,nhsRegion,2020-09-07,100
E40000009,North East and Yorkshire,nhsRegion,2020-09-06,90
E40000009,North East and Yorkshire,nhsRegion,2020-09-05,89
E40000009,North East and Yorkshire,nhsRegion,2020-09-04,89
E40000009,North East and Yorkshire,nhsRegion,2020-09-03,86
E40000009,North East and Yorkshire,nhsRegion,2020-09-02,84
E40000009,North East and Yorkshire,nhsRegion,2020-09-01,81
E40000009,North East and Yorkshire,nhsRegion,2020-08-31,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-30,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-29,84
E40000009,North East and Yorkshire,nhsRegion,2020-08-28,80
E40000009,North East and Yorkshire,nhsRegion,2020-08-27,83
E40000009,North East and Yorkshire,nhsRegion,2020-08-26,79
E40000009,North East and Yorkshire,nhsRegion,2020-08-25,79
E40000009,North East and Yorkshire,nhsRegion,2020-08-24,83
E40000009,North East and Yorkshire,nhsRegion,2020-08-23,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-22,154
E40000009,North East and Yorkshire,nhsRegion,2020-08-21,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-20,82
E40000009,North East and Yorkshire,nhsRegion,2020-08-19,88
E40000009,North East and Yorkshire,nhsRegion,2020-08-18,90
E40000009,North East and Yorkshire,nhsRegion,2020-08-17,99
E40000009,North East and Yorkshire,nhsRegion,2020-08-16,102
E40000009,North East and Yorkshire,nhsRegion,2020-08-15,102
E40000009,North East and Yorkshire,nhsRegion,2020-08-14,108
E40000009,North East and Yorkshire,nhsRegion,2020-08-13,114
E40000009,North East and Yorkshire,nhsRegion,2020-08-12,108
E40000009,North East and Yorkshire,nhsRegion,2020-08-11,114
E40000009,North East and Yorkshire,nhsRegion,2020-08-10,121
E40000009,North East and Yorkshire,nhsRegion,2020-08-09,117
E40000009,North East and Yorkshire,nhsRegion,2020-08-08,117
E40000009,North East and Yorkshire,nhsRegion,2020-08-07,111
E40000009,North East and Yorkshire,nhsRegion,2020-08-06,132
E40000009,North East and Yorkshire,nhsRegion,2020-08-05,128
E40000009,North East and Yorkshire,nhsRegion,2020-08-04,123
E40000009,North East and Yorkshire,nhsRegion,2020-08-03,115
E40000009,North East and Yorkshire,nhsRegion,2020-08-02,120
E40000009,North East and Yorkshire,nhsRegion,2020-08-01,117
E40000009,North East and Yorkshire,nhsRegion,2020-07-31,117
E40000009,North East and Yorkshire,nhsRegion,2020-07-30,122
E40000009,North East and Yorkshire,nhsRegion,2020-07-29,127
E40000009,North East and Yorkshire,nhsRegion,2020-07-28,127
E40000009,North East and Yorkshire,nhsRegion,2020-07-27,128
E40000009,North East and Yorkshire,nhsRegion,2020-07-26,126
E40000009,North East and Yorkshire,nhsRegion,2020-07-25,172
E40000009,North East and Yorkshire,nhsRegion,2020-07-24,136
E40000009,North East and Yorkshire,nhsRegion,2020-07-23,171
E40000009,North East and Yorkshire,nhsRegion,2020-07-22,167
E40000009,North East and Yorkshire,nhsRegion,2020-07-21,166
E40000009,North East and Yorkshire,nhsRegion,2020-07-20,209
E40000009,North East and Yorkshire,nhsRegion,2020-07-19,245
E40000009,North East and Yorkshire,nhsRegion,2020-07-18,250
E40000009,North East and Yorkshire,nhsRegion,2020-07-17,237
E40000009,North East and Yorkshire,nhsRegion,2020-07-16,255
E40000009,North East and Yorkshire,nhsRegion,2020-07-15,257
E40000009,North East and Yorkshire,nhsRegion,2020-07-14,272
E40000009,North East and Yorkshire,nhsRegion,2020-07-13,289
E40000009,North East and Yorkshire,nhsRegion,2020-07-12,303
E40000009,North East and Yorkshire,nhsRegion,2020-07-11,306
E40000009,North East and Yorkshire,nhsRegion,2020-07-10,305
E40000009,North East and Yorkshire,nhsRegion,2020-07-09,313
E40000009,North East and Yorkshire,nhsRegion,2020-07-08,313
E40000009,North East and Yorkshire,nhsRegion,2020-07-07,329
E40000009,North East and Yorkshire,nhsRegion,2020-07-06,332
E40000009,North East and Yorkshire,nhsRegion,2020-07-05,336
E40000009,North East and Yorkshire,nhsRegion,2020-07-04,365
E40000009,North East and Yorkshire,nhsRegion,2020-07-03,368
E40000009,North East and Yorkshire,nhsRegion,2020-07-02,382
E40000009,North East and Yorkshire,nhsRegion,2020-07-01,381
E40000009,North East and Yorkshire,nhsRegion,2020-06-30,412
E40000009,North East and Yorkshire,nhsRegion,2020-06-29,667
E40000009,North East and Yorkshire,nhsRegion,2020-06-28,451
E40000009,North East and Yorkshire,nhsRegion,2020-06-27,436
E40000009,North East and Yorkshire,nhsRegion,2020-06-26,422
E40000009,North East and Yorkshire,nhsRegion,2020-06-25,457
E40000009,North East and Yorkshire,nhsRegion,2020-06-24,488
E40000009,North East and Yorkshire,nhsRegion,2020-06-23,497
E40000009,North East and Yorkshire,nhsRegion,2020-06-22,520
E40000009,North East and Yorkshire,nhsRegion,2020-06-21,501
E40000009,North East and Yorkshire,nhsRegion,2020-06-20,500
E40000009,North East and Yorkshire,nhsRegion,2020-06-19,526
E40000009,North East and Yorkshire,nhsRegion,2020-06-18,549
E40000009,North East and Yorkshire,nhsRegion,2020-06-17,561
E40000009,North East and Yorkshire,nhsRegion,2020-06-16,601
E40000009,North East and Yorkshire,nhsRegion,2020-06-15,609
E40000009,North East and Yorkshire,nhsRegion,2020-06-14,604
E40000009,North East and Yorkshire,nhsRegion,2020-06-13,618
E40000009,North East and Yorkshire,nhsRegion,2020-06-12,661
E40000009,North East and Yorkshire,nhsRegion,2020-06-11,617
E40000009,North East and Yorkshire,nhsRegion,2020-06-10,707
E40000009,North East and Yorkshire,nhsRegion,2020-06-09,718
E40000009,North East and Yorkshire,nhsRegion,2020-06-08,741
E40000009,North East and Yorkshire,nhsRegion,2020-06-07,732
E40000009,North East and Yorkshire,nhsRegion,2020-06-06,734
E40000009,North East and Yorkshire,nhsRegion,2020-06-05,751
E40000009,North East and Yorkshire,nhsRegion,2020-06-04,811
E40000009,North East and Yorkshire,nhsRegion,2020-06-03,863
E40000009,North East and Yorkshire,nhsRegion,2020-06-02,902
E40000009,North East and Yorkshire,nhsRegion,2020-06-01,916
E40000009,North East and Yorkshire,nhsRegion,2020-05-31,917
E40000009,North East and Yorkshire,nhsRegion,2020-05-30,910
E40000009,North East and Yorkshire,nhsRegion,2020-05-29,951
E40000009,North East and Yorkshire,nhsRegion,2020-05-28,991
E40000009,North East and Yorkshire,nhsRegion,2020-05-27,1017
E40000009,North East and Yorkshire,nhsRegion,2020-05-26,1064
E40000009,North East and Yorkshire,nhsRegion,2020-05-25,1080
E40000009,North East and Yorkshire,nhsRegion,2020-05-24,1051
E40000009,North East and Yorkshire,nhsRegion,2020-05-23,1057
E40000009,North East and Yorkshire,nhsRegion,2020-05-22,1113
E40000009,North East and Yorkshire,nhsRegion,2020-05-21,1144
E40000009,North East and Yorkshire,nhsRegion,2020-05-20,1229
E40000009,North East and Yorkshire,nhsRegion,2020-05-19,1306
E40000009,North East and Yorkshire,nhsRegion,2020-05-18,1336
E40000009,North East and Yorkshire,nhsRegion,2020-05-17,1327
E40000009,North East and Yorkshire,nhsRegion,2020-05-16,1348
E40000009,North East and Yorkshire,nhsRegion,2020-05-15,1464
E40000009,North East and Yorkshire,nhsRegion,2020-05-14,1444
E40000009,North East and Yorkshire,nhsRegion,2020-05-13,1520
E40000009,North East and Yorkshire,nhsRegion,2020-05-12,1551
E40000009,North East and Yorkshire,nhsRegion,2020-05-11,1607
E40000009,North East and Yorkshire,nhsRegion,2020-05-10,1512
E40000009,North East and Yorkshire,nhsRegion,2020-05-09,1593
E40000009,North East and Yorkshire,nhsRegion,2020-05-08,1623
E40000009,North East and Yorkshire,nhsRegion,2020-05-07,1703
E40000009,North East and Yorkshire,nhsRegion,2020-05-06,1787
E40000009,North East and Yorkshire,nhsRegion,2020-05-05,1863
E40000009,North East and Yorkshire,nhsRegion,2020-05-04,1928
E40000009,North East and Yorkshire,nhsRegion,2020-05-03,1945
E40000009,North East and Yorkshire,nhsRegion,2020-05-02,1965
E40000009,North East and Yorkshire,nhsRegion,2020-05-01,1989
E40000009,North East and Yorkshire,nhsRegion,2020-04-30,1985
E40000009,North East and Yorkshire,nhsRegion,2020-04-29,2036
E40000009,North East and Yorkshire,nhsRegion,2020-04-28,2070
E40000009,North East and Yorkshire,nhsRegion,2020-04-27,2104
E40000009,North East and Yorkshire,nhsRegion,2020-04-26,2061
E40000009,North East and Yorkshire,nhsRegion,2020-04-25,2123
E40000009,North East and Yorkshire,nhsRegion,2020-04-24,2132
E40000009,North East and Yorkshire,nhsRegion,2020-04-23,2186
E40000009,North East and Yorkshire,nhsRegion,2020-04-22,2236
E40000009,North East and Yorkshire,nhsRegion,2020-04-21,2322
E40000009,North East and Yorkshire,nhsRegion,2020-04-20,2216
E40000009,North East and Yorkshire,nhsRegion,2020-04-19,2309
E40000009,North East and Yorkshire,nhsRegion,2020-04-18,2327
E40000009,North East and Yorkshire,nhsRegion,2020-04-17,2303
E40000009,North East and Yorkshire,nhsRegion,2020-04-16,2454
E40000009,North East and Yorkshire,nhsRegion,2020-04-15,2500
E40000009,North East and Yorkshire,nhsRegion,2020-04-14,2545
E40000009,North East and Yorkshire,nhsRegion,2020-04-13,2577
E40000009,North East and Yorkshire,nhsRegion,2020-04-12,2541
E40000009,North East and Yorkshire,nhsRegion,2020-04-11,2520
E40000009,North East and Yorkshire,nhsRegion,2020-04-10,2403
E40000009,North East and Yorkshire,nhsRegion,2020-04-09,2661
E40000009,North East and Yorkshire,nhsRegion,2020-04-08,2413
E40000009,North East and Yorkshire,nhsRegion,2020-04-07,2209
E40000009,North East and Yorkshire,nhsRegion,2020-04-06,2129
E40000009,North East and Yorkshire,nhsRegion,2020-04-05,2303
E40000009,North East and Yorkshire,nhsRegion,2020-04-04,2095
E40000009,North East and Yorkshire,nhsRegion,2020-04-03,1841
E40000009,North East and Yorkshire,nhsRegion,2020-04-02,1378
E40000009,North East and Yorkshire,nhsRegion,2020-04-01,1293
E40000009,North East and Yorkshire,nhsRegion,2020-03-31,1124
E40000009,North East and Yorkshire,nhsRegion,2020-03-30,995
E40000009,North East and Yorkshire,nhsRegion,2020-03-29,826
E40000009,North East and Yorkshire,nhsRegion,2020-03-28,701
E40000009,North East and Yorkshire,nhsRegion,2020-03-27,552
E40000009,North East and Yorkshire,nhsRegion,2020-03-26,434
E40000009,North East and Yorkshire,nhsRegion,2020-03-25,312
E40000009,North East and Yorkshire,nhsRegion,2020-03-24,229
E40000009,North East and Yorkshire,nhsRegion,2020-03-23,190
E40000009,North East and Yorkshire,nhsRegion,2020-03-22,158
E40000009,North East and Yorkshire,nhsRegion,2020-03-21,124
E40000009,North East and Yorkshire,nhsRegion,2020-03-20,82
E40000010,North West,nhsRegion,2021-11-09,1074
E40000010,North West,nhsRegion,2021-11-08,1115
E40000010,North West,nhsRegion,2021-11-07,1087
E40000010,North West,nhsRegion,2021-11-06,1087
E40000010,North West,nhsRegion,2021-11-05,1086
E40000010,North West,nhsRegion,2021-11-04,1119
E40000010,North West,nhsRegion,2021-11-03,1139
E40000010,North West,nhsRegion,2021-11-02,1151
E40000010,North West,nhsRegion,2021-11-01,1152
E40000010,North West,nhsRegion,2021-10-31,1128
E40000010,North West,nhsRegion,2021-10-30,1098
E40000010,North West,nhsRegion,2021-10-29,1086
E40000010,North West,nhsRegion,2021-10-28,1097
E40000010,North West,nhsRegion,2021-10-27,1082
E40000010,North West,nhsRegion,2021-10-26,1048
E40000010,North West,nhsRegion,2021-10-25,1044
E40000010,North West,nhsRegion,2021-10-24,1012
E40000010,North West,nhsRegion,2021-10-23,993
E40000010,North West,nhsRegion,2021-10-22,990
E40000010,North West,nhsRegion,2021-10-21,977
E40000010,North West,nhsRegion,2021-10-20,958
E40000010,North West,nhsRegion,2021-10-19,913
E40000010,North West,nhsRegion,2021-10-18,919
E40000010,North West,nhsRegion,2021-10-17,891
E40000010,North West,nhsRegion,2021-10-16,834
E40000010,North West,nhsRegion,2021-10-15,825
E40000010,North West,nhsRegion,2021-10-14,830
E40000010,North West,nhsRegion,2021-10-13,827
E40000010,North West,nhsRegion,2021-10-12,757
E40000010,North West,nhsRegion,2021-10-11,808
E40000010,North West,nhsRegion,2021-10-10,788
E40000010,North West,nhsRegion,2021-10-09,772
E40000010,North West,nhsRegion,2021-10-08,779
E40000010,North West,nhsRegion,2021-10-07,779
E40000010,North West,nhsRegion,2021-10-06,803
E40000010,North West,nhsRegion,2021-10-05,814
E40000010,North West,nhsRegion,2021-10-04,773
E40000010,North West,nhsRegion,2021-10-03,744
E40000010,North West,nhsRegion,2021-10-02,788
E40000010,North West,nhsRegion,2021-10-01,786
E40000010,North West,nhsRegion,2021-09-30,793
E40000010,North West,nhsRegion,2021-09-29,834
E40000010,North West,nhsRegion,2021-09-28,858
E40000010,North West,nhsRegion,2021-09-27,870
E40000010,North West,nhsRegion,2021-09-26,788
E40000010,North West,nhsRegion,2021-09-25,825
E40000010,North West,nhsRegion,2021-09-24,829
E40000010,North West,nhsRegion,2021-09-23,845
E40000010,North West,nhsRegion,2021-09-22,850
E40000010,North West,nhsRegion,2021-09-21,859
E40000010,North West,nhsRegion,2021-09-20,913
E40000010,North West,nhsRegion,2021-09-19,888
E40000010,North West,nhsRegion,2021-09-18,916
E40000010,North West,nhsRegion,2021-09-17,955
E40000010,North West,nhsRegion,2021-09-16,958
E40000010,North West,nhsRegion,2021-09-15,972
E40000010,North West,nhsRegion,2021-09-14,933
E40000010,North West,nhsRegion,2021-09-13,973
E40000010,North West,nhsRegion,2021-09-12,887
E40000010,North West,nhsRegion,2021-09-11,902
E40000010,North West,nhsRegion,2021-09-10,983
E40000010,North West,nhsRegion,2021-09-09,933
E40000010,North West,nhsRegion,2021-09-08,943
E40000010,North West,nhsRegion,2021-09-07,967
E40000010,North West,nhsRegion,2021-09-06,966
E40000010,North West,nhsRegion,2021-09-05,962
E40000010,North West,nhsRegion,2021-09-04,938
E40000010,North West,nhsRegion,2021-09-03,975
E40000010,North West,nhsRegion,2021-09-02,962
E40000010,North West,nhsRegion,2021-09-01,924
E40000010,North West,nhsRegion,2021-08-31,949
E40000010,North West,nhsRegion,2021-08-30,903
E40000010,North West,nhsRegion,2021-08-29,882
E40000010,North West,nhsRegion,2021-08-28,854
E40000010,North West,nhsRegion,2021-08-27,864
E40000010,North West,nhsRegion,2021-08-26,889
E40000010,North West,nhsRegion,2021-08-25,898
E40000010,North West,nhsRegion,2021-08-24,922
E40000010,North West,nhsRegion,2021-08-23,937
E40000010,North West,nhsRegion,2021-08-22,880
E40000010,North West,nhsRegion,2021-08-21,862
E40000010,North West,nhsRegion,2021-08-20,895
E40000010,North West,nhsRegion,2021-08-19,882
E40000010,North West,nhsRegion,2021-08-18,904
E40000010,North West,nhsRegion,2021-08-17,849
E40000010,North West,nhsRegion,2021-08-16,835
E40000010,North West,nhsRegion,2021-08-15,813
E40000010,North West,nhsRegion,2021-08-14,795
E40000010,North West,nhsRegion,2021-08-13,815
E40000010,North West,nhsRegion,2021-08-12,799
E40000010,North West,nhsRegion,2021-08-11,824
E40000010,North West,nhsRegion,2021-08-10,864
E40000010,North West,nhsRegion,2021-08-09,863
E40000010,North West,nhsRegion,2021-08-08,827
E40000010,North West,nhsRegion,2021-08-07,816
E40000010,North West,nhsRegion,2021-08-06,818
E40000010,North West,nhsRegion,2021-08-05,826
E40000010,North West,nhsRegion,2021-08-04,840
E40000010,North West,nhsRegion,2021-08-03,863
E40000010,North West,nhsRegion,2021-08-02,888
E40000010,North West,nhsRegion,2021-08-01,864
E40000010,North West,nhsRegion,2021-07-31,828
E40000010,North West,nhsRegion,2021-07-30,870
E40000010,North West,nhsRegion,2021-07-29,862
E40000010,North West,nhsRegion,2021-07-28,872
E40000010,North West,nhsRegion,2021-07-27,897
E40000010,North West,nhsRegion,2021-07-26,871
E40000010,North West,nhsRegion,2021-07-25,879
E40000010,North West,nhsRegion,2021-07-24,827
E40000010,North West,nhsRegion,2021-07-23,830
E40000010,North West,nhsRegion,2021-07-22,835
E40000010,North West,nhsRegion,2021-07-21,819
E40000010,North West,nhsRegion,2021-07-20,807
E40000010,North West,nhsRegion,2021-07-19,800
E40000010,North West,nhsRegion,2021-07-18,786
E40000010,North West,nhsRegion,2021-07-17,754
E40000010,North West,nhsRegion,2021-07-16,794
E40000010,North West,nhsRegion,2021-07-15,788
E40000010,North West,nhsRegion,2021-07-14,771
E40000010,North West,nhsRegion,2021-07-13,772
E40000010,North West,nhsRegion,2021-07-12,738
E40000010,North West,nhsRegion,2021-07-11,703
E40000010,North West,nhsRegion,2021-07-10,655
E40000010,North West,nhsRegion,2021-07-09,648
E40000010,North West,nhsRegion,2021-07-08,596
E40000010,North West,nhsRegion,2021-07-07,600
E40000010,North West,nhsRegion,2021-07-06,570
E40000010,North West,nhsRegion,2021-07-05,561
E40000010,North West,nhsRegion,2021-07-04,524
E40000010,North West,nhsRegion,2021-07-03,506
E40000010,North West,nhsRegion,2021-07-02,514
E40000010,North West,nhsRegion,2021-07-01,498
E40000010,North West,nhsRegion,2021-06-30,489
E40000010,North West,nhsRegion,2021-06-29,479
E40000010,North West,nhsRegion,2021-06-28,498
E40000010,North West,nhsRegion,2021-06-27,466
E40000010,North West,nhsRegion,2021-06-26,442
E40000010,North West,nhsRegion,2021-06-25,429
E40000010,North West,nhsRegion,2021-06-24,444
E40000010,North West,nhsRegion,2021-06-23,437
E40000010,North West,nhsRegion,2021-06-22,445
E40000010,North West,nhsRegion,2021-06-21,436
E40000010,North West,nhsRegion,2021-06-20,412
E40000010,North West,nhsRegion,2021-06-19,384
E40000010,North West,nhsRegion,2021-06-18,411
E40000010,North West,nhsRegion,2021-06-17,388
E40000010,North West,nhsRegion,2021-06-16,379
E40000010,North West,nhsRegion,2021-06-15,349
E40000010,North West,nhsRegion,2021-06-14,328
E40000010,North West,nhsRegion,2021-06-13,323
E40000010,North West,nhsRegion,2021-06-12,300
E40000010,North West,nhsRegion,2021-06-11,272
E40000010,North West,nhsRegion,2021-06-10,271
E40000010,North West,nhsRegion,2021-06-09,256
E40000010,North West,nhsRegion,2021-06-08,246
E40000010,North West,nhsRegion,2021-06-07,245
E40000010,North West,nhsRegion,2021-06-06,223
E40000010,North West,nhsRegion,2021-06-05,210
E40000010,North West,nhsRegion,2021-06-04,202
E40000010,North West,nhsRegion,2021-06-03,192
E40000010,North West,nhsRegion,2021-06-02,196
E40000010,North West,nhsRegion,2021-06-01,184
E40000010,North West,nhsRegion,2021-05-31,184
E40000010,North West,nhsRegion,2021-05-30,171
E40000010,North West,nhsRegion,2021-05-29,170
E40000010,North West,nhsRegion,2021-05-28,173
E40000010,North West,nhsRegion,2021-05-27,173
E40000010,North West,nhsRegion,2021-05-26,166
E40000010,North West,nhsRegion,2021-05-25,174
E40000010,North West,nhsRegion,2021-05-24,174
E40000010,North West,nhsRegion,2021-05-23,158
E40000010,North West,nhsRegion,2021-05-22,158
E40000010,North West,nhsRegion,2021-05-21,153
E40000010,North West,nhsRegion,2021-05-20,155
E40000010,North West,nhsRegion,2021-05-19,151
E40000010,North West,nhsRegion,2021-05-18,142
E40000010,North West,nhsRegion,2021-05-17,152
E40000010,North West,nhsRegion,2021-05-16,149
E40000010,North West,nhsRegion,2021-05-15,152
E40000010,North West,nhsRegion,2021-05-14,151
E40000010,North West,nhsRegion,2021-05-13,152
E40000010,North West,nhsRegion,2021-05-12,158
E40000010,North West,nhsRegion,2021-05-11,159
E40000010,North West,nhsRegion,2021-05-10,163
E40000010,North West,nhsRegion,2021-05-09,164
E40000010,North West,nhsRegion,2021-05-08,172
E40000010,North West,nhsRegion,2021-05-07,177
E40000010,North West,nhsRegion,2021-05-06,166
E40000010,North West,nhsRegion,2021-05-05,178
E40000010,North West,nhsRegion,2021-05-04,203
E40000010,North West,nhsRegion,2021-05-03,181
E40000010,North West,nhsRegion,2021-05-02,172
E40000010,North West,nhsRegion,2021-05-01,178
E40000010,North West,nhsRegion,2021-04-30,188
E40000010,North West,nhsRegion,2021-04-29,196
E40000010,North West,nhsRegion,2021-04-28,196
E40000010,North West,nhsRegion,2021-04-27,202
E40000010,North West,nhsRegion,2021-04-26,217
E40000010,North West,nhsRegion,2021-04-25,215
E40000010,North West,nhsRegion,2021-04-24,216
E40000010,North West,nhsRegion,2021-04-23,229
